Accuracy,loss,,,,,Accuracy,loss,,,,,Accuracy,loss,,,,,Accuracy,loss,,,
0.706649244,0.005739136,,,,,0.642764032,0.005952925,,,,,0.664928257,0.006558765,,,,,0.601042986,0.007148309,,,
0.703125,0.005151816,,,,,0.671875,0.007497005,,,,,0.71875,0.006533885,,,,,0.5625,0.007611458,,,
0.71875,0.004884432,,,,,0.75,0.006218726,,,,,0.671875,0.006648879,,,,,0.59375,0.006744924,,,
0.713541687,0.005205939,,,,,0.713541687,0.005951852,,,,,0.666666687,0.006578508,,,,,0.572916687,0.006754649,,,
0.73046875,0.004972269,,,,,0.69921875,0.005857525,,,,,0.678431392,0.006277698,,,,,0.58984375,0.007312198,,,
0.725000024,0.005158206,,,,,0.715624988,0.005581436,,,,,0.667711556,0.006397106,,,,,0.574999988,0.007225601,,,
0.7421875,0.004865006,,,,,0.6953125,0.005731975,,,,,0.668407321,0.006295096,,,,,0.598958373,0.007042239,,,
0.712053597,0.005123883,,,,,0.680803597,0.005639619,,,,,0.67337805,0.006145581,,,,,0.602678597,0.007013738,,,
0.69921875,0.005256468,,,,,0.671875,0.005666632,,,,,0.673189819,0.00618045,,,,,0.6015625,0.007047878,,,
0.701388896,0.005249393,,,,,0.673043489,0.005713703,,,,,0.681739151,0.006000869,,,,,0.605902791,0.007025614,,,
0.707812488,0.005211546,,,,,0.660406888,0.005763726,,,,,0.680751145,0.005974859,,,,,0.606249988,0.006930664,,,
0.694602311,0.005376822,,,,,0.669985771,0.005614241,,,,,0.682788014,0.005998997,,,,,0.609375,0.006806295,,,
0.701434135,0.005326452,,,,,0.666232049,0.005559516,,,,,0.677966118,0.006075912,,,,,0.620599747,0.006724751,,,
0.703125,0.005325412,,,,,0.65625,0.00760249,,,,,0.71875,0.006172477,,,,,0.5625,0.007107081,,,
0.71875,0.004958455,,,,,0.7421875,0.006282473,,,,,0.671875,0.006235994,,,,,0.609375,0.006298243,,,
0.723958373,0.005100542,,,,,0.697916687,0.005802648,,,,,0.661458373,0.006100639,,,,,0.578125,0.00641924,,,
0.71875,0.004955165,,,,,0.671875,0.005799775,,,,,0.694117665,0.005791533,,,,,0.578125,0.007015779,,,
0.71875,0.005175745,,,,,0.690625012,0.005588993,,,,,0.686520338,0.00591932,,,,,0.565625012,0.006882127,,,
0.729166687,0.004892642,,,,,0.674479187,0.00569278,,,,,0.686684072,0.005855902,,,,,0.591145873,0.006695278,,,
0.694196463,0.005067783,,,,,0.645089328,0.005693885,,,,,0.689038038,0.005762434,,,,,0.602678597,0.006654442,,,
0.685546875,0.005181106,,,,,0.63671875,0.005799026,,,,,0.690802336,0.005827273,,,,,0.609375,0.006694127,,,
0.6875,0.005229222,,,,,0.645217419,0.005813629,,,,,0.70086956,0.005682431,,,,,0.614583313,0.006709736,,,
0.689062536,0.005213833,,,,,0.629107952,0.005966007,,,,,0.701095462,0.00563187,,,,,0.612500012,0.00664736,,,
0.677556813,0.005417827,,,,,0.634423912,0.005840504,,,,,0.699857771,0.005667966,,,,,0.619318187,0.006543655,,,
0.67926985,0.005388139,,,,,0.644067764,0.005724756,,,,,0.696219027,0.005756119,,,,,0.627118647,0.006466211,,,
0.6875,0.005249791,,,,,0.59375,0.008228768,,,,,0.71875,0.005965192,,,,,0.625,0.006346048,,,
0.703125,0.005145942,,,,,0.5625,0.008309202,,,,,0.6953125,0.006025722,,,,,0.6328125,0.005792478,,,
0.703125,0.0055146,,,,,0.614583373,0.007160871,,,,,0.661458373,0.005880804,,,,,0.588541687,0.006090205,,,
0.7109375,0.005203369,,,,,0.61328125,0.006814862,,,,,0.70588237,0.005474932,,,,,0.55859375,0.006798963,,,
0.693750024,0.00553298,,,,,0.609375,0.007454331,,,,,0.70532912,0.005527238,,,,,0.565625012,0.006566681,,,
0.705729187,0.005319322,,,,,0.609375,0.007609808,,,,,0.707571805,0.005515189,,,,,0.5859375,0.006421817,,,
0.694196463,0.005416706,,,,,0.613839328,0.007182932,,,,,0.709172249,0.005476474,,,,,0.589285731,0.006374568,,,
0.6796875,0.005576027,,,,,0.599609375,0.007416789,,,,,0.704500973,0.005581597,,,,,0.599609375,0.006388956,,,
0.680555582,0.005706956,,,,,0.586086988,0.007791738,,,,,0.713043511,0.005477205,,,,,0.59375,0.006475048,,,
0.6796875,0.005761524,,,,,0.596244097,0.007598569,,,,,0.71517998,0.005380938,,,,,0.587500036,0.00645421,,,
0.659090936,0.005973656,,,,,0.61024183,0.007290069,,,,,0.712660015,0.005404956,,,,,0.596590936,0.006368943,,,
0.657105565,0.006005736,,,,,0.611473262,0.00744213,,,,,0.71056062,0.005495783,,,,,0.60365057,0.006310524,,,
0.609375,0.00568107,,,,,0.546875,0.008360749,,,,,0.765625,0.005804691,,,,,0.671875,0.005879401,,,
0.65625,0.005273996,,,,,0.609375,0.007135199,,,,,0.734375,0.005900684,,,,,0.6171875,0.005927029,,,
0.645833373,0.005983228,,,,,0.630208373,0.006528857,,,,,0.682291687,0.005944514,,,,,0.635416687,0.005798782,,,
0.65625,0.005730177,,,,,0.66796875,0.006115364,,,,,0.70588237,0.005428927,,,,,0.5703125,0.006775038,,,
0.646875024,0.006005266,,,,,0.6875,0.005930231,,,,,0.714733541,0.00528483,,,,,0.587500036,0.006433761,,,
0.666666687,0.005616826,,,,,0.6640625,0.006239667,,,,,0.710182786,0.005277887,,,,,0.611979187,0.006146375,,,
0.65625,0.005768058,,,,,0.647321463,0.006136289,,,,,0.702460825,0.005288549,,,,,0.604910731,0.006334531,,,
0.6484375,0.005939726,,,,,0.625,0.006472451,,,,,0.704500973,0.005404785,,,,,0.615234375,0.006355487,,,
0.657986104,0.0058493,,,,,0.631304383,0.00656399,,,,,0.707826078,0.005408866,,,,,0.625,0.006281331,,,
0.6484375,0.005951715,,,,,0.64162755,0.006466853,,,,,0.7167449,0.005267313,,,,,0.623437524,0.006225333,,,
0.646306813,0.006002403,,,,,0.647226155,0.006386227,,,,,0.719772398,0.005233544,,,,,0.629261374,0.006291136,,,
0.64797914,0.006056038,,,,,0.644067764,0.006368604,,,,,0.71707952,0.005306605,,,,,0.636245072,0.006199437,,,
0.640625,0.006066011,,,,,0.75,0.006950341,,,,,0.734375,0.005631953,,,,,0.765625,0.005268033,,,
0.671875,0.005367992,,,,,0.7109375,0.006391436,,,,,0.703125,0.005495867,,,,,0.6328125,0.006181107,,,
0.708333373,0.005079039,,,,,0.661458373,0.007466671,,,,,0.671875,0.005775102,,,,,0.640625,0.006039563,,,
0.71484375,0.004735553,,,,,0.6640625,0.006955377,,,,,0.690196097,0.005467465,,,,,0.61328125,0.006558481,,,
0.696875036,0.004841593,,,,,0.650000036,0.006780196,,,,,0.695924759,0.005144445,,,,,0.628125012,0.006147274,,,
0.697916687,0.004735916,,,,,0.614583373,0.00734496,,,,,0.704960823,0.005102117,,,,,0.6328125,0.006154813,,,
0.691964328,0.004990369,,,,,0.602678597,0.007113315,,,,,0.695749462,0.005090568,,,,,0.640625,0.006031346,,,
0.677734375,0.005318372,,,,,0.599609375,0.006990998,,,,,0.706457913,0.005127467,,,,,0.642578125,0.006111603,,,
0.690972209,0.00515002,,,,,0.612173915,0.006989134,,,,,0.709565222,0.005142128,,,,,0.628472209,0.006266808,,,
0.693750024,0.005084548,,,,,0.607198715,0.007040993,,,,,0.71517998,0.005037177,,,,,0.626562536,0.006317431,,,
0.693181813,0.005134757,,,,,0.611664295,0.006968325,,,,,0.715504944,0.005102972,,,,,0.640625,0.006216338,,,
0.697522819,0.005115955,,,,,0.620599747,0.006840761,,,,,0.709256828,0.005135129,,,,,0.646675348,0.006114826,,,
0.734375,0.005022747,,,,,0.625,0.007956288,,,,,0.65625,0.005277257,,,,,0.546875,0.007238738,,,
0.765625,0.0049227,,,,,0.71875,0.006644575,,,,,0.6484375,0.005532298,,,,,0.5703125,0.006452503,,,
0.776041687,0.004854824,,,,,0.682291687,0.006336046,,,,,0.671875,0.005361259,,,,,0.59375,0.006098835,,,
0.78125,0.004543799,,,,,0.6796875,0.006202334,,,,,0.698039234,0.005083715,,,,,0.5859375,0.00665201,,,
0.790625036,0.004362819,,,,,0.709375024,0.005846757,,,,,0.699059546,0.005152346,,,,,0.584375024,0.0063964,,,
0.807291687,0.004085668,,,,,0.700520873,0.00586046,,,,,0.702349901,0.005266162,,,,,0.598958373,0.006181662,,,
0.790178597,0.004401281,,,,,0.689732194,0.005864962,,,,,0.709172249,0.004968674,,,,,0.600446463,0.006166694,,,
0.76171875,0.004739655,,,,,0.6796875,0.005993817,,,,,0.726027369,0.005002894,,,,,0.6171875,0.006181365,,,
0.758680582,0.004586139,,,,,0.686956525,0.005962295,,,,,0.723478258,0.005044821,,,,,0.616319478,0.006156815,,,
0.754687488,0.004650299,,,,,0.688575864,0.005920423,,,,,0.723004699,0.004973447,,,,,0.623437524,0.006103264,,,
0.755681813,0.004693254,,,,,0.698435247,0.005759293,,,,,0.725462317,0.004973628,,,,,0.632102311,0.006082748,,,
0.761408091,0.004631869,,,,,0.696219027,0.005718499,,,,,0.715775728,0.005089745,,,,,0.637548864,0.006025431,,,
0.8125,0.003710348,,,,,0.71875,0.007262392,,,,,0.796875,0.003950079,,,,,0.65625,0.005749614,,,
0.8046875,0.003986593,,,,,0.765625,0.006061537,,,,,0.78125,0.004247672,,,,,0.671875,0.005179722,,,
0.786458373,0.004389665,,,,,0.739583373,0.005814536,,,,,0.78125,0.004278032,,,,,0.682291687,0.005009854,,,
0.75,0.004630019,,,,,0.7265625,0.005625463,,,,,0.768627524,0.004266365,,,,,0.671875,0.005803416,,,
0.753125012,0.004442228,,,,,0.731249988,0.005360206,,,,,0.768025041,0.004165603,,,,,0.650000036,0.005770731,,,
0.7734375,0.004290593,,,,,0.729166687,0.005442877,,,,,0.757180154,0.004301647,,,,,0.6640625,0.005626902,,,
0.783482194,0.004234665,,,,,0.723214328,0.005347758,,,,,0.767337799,0.004137866,,,,,0.662946463,0.005542851,,,
0.771484375,0.004296662,,,,,0.712890625,0.005411403,,,,,0.767123282,0.00418596,,,,,0.66796875,0.005595686,,,
0.772569478,0.004160994,,,,,0.720000029,0.005398582,,,,,0.765217423,0.004223123,,,,,0.668402791,0.005600136,,,
0.764062524,0.004263377,,,,,0.713615,0.005391253,,,,,0.773082912,0.004166632,,,,,0.671875,0.005525898,,,
0.758522749,0.004373802,,,,,0.716927469,0.005271138,,,,,0.772403955,0.004203708,,,,,0.677556813,0.005514246,,,
0.758800507,0.004358573,,,,,0.718383312,0.005242806,,,,,0.765319407,0.004273799,,,,,0.680573642,0.005492637,,,
0.6875,0.003806384,,,,,0.765625,0.00669715,,,,,0.8125,0.003432267,,,,,0.609375,0.005580962,,,
0.7421875,0.003640254,,,,,0.8125,0.005504195,,,,,0.8125,0.003935582,,,,,0.65625,0.005022763,,,
0.739583373,0.003781505,,,,,0.776041687,0.005335361,,,,,0.796875,0.003931692,,,,,0.6875,0.004922091,,,
0.75390625,0.003660125,,,,,0.75390625,0.00533808,,,,,0.807843208,0.003845745,,,,,0.67578125,0.005510577,,,
0.762499988,0.00359103,,,,,0.753125012,0.005091558,,,,,0.815047026,0.003800131,,,,,0.665625036,0.005340977,,,
0.778645873,0.003468108,,,,,0.734375,0.00520834,,,,,0.798955619,0.003895858,,,,,0.6796875,0.005194788,,,
0.785714328,0.003500105,,,,,0.727678597,0.005045619,,,,,0.78747201,0.003767255,,,,,0.667410731,0.005196759,,,
0.7890625,0.00358974,,,,,0.7265625,0.005035962,,,,,0.794520557,0.003784457,,,,,0.66796875,0.005297073,,,
0.788194478,0.003549978,,,,,0.733913064,0.005025054,,,,,0.787826121,0.003822034,,,,,0.668402791,0.005298509,,,
0.7890625,0.003537601,,,,,0.732394338,0.005014854,,,,,0.793427229,0.003775372,,,,,0.676562488,0.005192336,,,
0.791193187,0.003547593,,,,,0.732574701,0.004922082,,,,,0.792318642,0.003809422,,,,,0.684659123,0.005172485,,,
0.794002593,0.003519532,,,,,0.735332429,0.004911006,,,,,0.783572316,0.003886261,,,,,0.687092543,0.005144083,,,
0.78125,0.00293825,,,,,0.734375,0.006435807,,,,,0.78125,0.003711849,,,,,0.578125,0.005570568,,,
0.8203125,0.002875662,,,,,0.7734375,0.005263704,,,,,0.7890625,0.003772627,,,,,0.6484375,0.004962334,,,
0.817708373,0.003082763,,,,,0.765625,0.00488719,,,,,0.78125,0.00370395,,,,,0.6875,0.004796461,,,
0.82421875,0.002922816,,,,,0.76953125,0.004707899,,,,,0.784313798,0.003755847,,,,,0.69140625,0.005309818,,,
0.818750024,0.002857583,,,,,0.765625,0.004580799,,,,,0.777429461,0.003792975,,,,,0.71875,0.004997201,,,
0.833333373,0.002731126,,,,,0.739583373,0.00480457,,,,,0.765013039,0.003907855,,,,,0.734375,0.004880851,,,
0.834821463,0.002787951,,,,,0.736607194,0.004662445,,,,,0.76957494,0.003915299,,,,,0.729910731,0.004812084,,,
0.822265625,0.002907159,,,,,0.736328125,0.004664418,,,,,0.77690804,0.003919276,,,,,0.728515625,0.004936862,,,
0.822916687,0.002867313,,,,,0.735652208,0.00469861,,,,,0.777391315,0.003880921,,,,,0.727430582,0.005007078,,,
0.818750024,0.002897438,,,,,0.732394338,0.004664282,,,,,0.777777791,0.003856055,,,,,0.729687512,0.004910916,,,
0.819602311,0.002936555,,,,,0.735419631,0.004582293,,,,,0.770981491,0.003952937,,,,,0.734375,0.004837275,,,
0.821381986,0.002918193,,,,,0.731421113,0.004656763,,,,,0.765319407,0.003962058,,,,,0.732724905,0.004836116,,,
0.875,0.002400277,,,,,0.6875,0.006471297,,,,,0.734375,0.004671936,,,,,0.640625,0.00527056,,,
0.890625,0.002398886,,,,,0.7421875,0.005299469,,,,,0.71875,0.004956509,,,,,0.6875,0.004529088,,,
0.869791687,0.002622586,,,,,0.755208373,0.004880162,,,,,0.739583373,0.004474386,,,,,0.708333373,0.004500795,,,
0.85546875,0.002609885,,,,,0.77734375,0.004566319,,,,,0.729411781,0.004511986,,,,,0.6953125,0.005131622,,,
0.850000024,0.002566425,,,,,0.778124988,0.004424517,,,,,0.717868328,0.004788883,,,,,0.725000024,0.004840795,,,
0.861979187,0.002465962,,,,,0.747395873,0.00468612,,,,,0.723237634,0.004542076,,,,,0.731770873,0.004746398,,,
0.861607194,0.002495889,,,,,0.73437506,0.004669871,,,,,0.715883672,0.004679891,,,,,0.716517866,0.004759052,,,
0.845703125,0.002613225,,,,,0.736328125,0.004678488,,,,,0.716242671,0.004884048,,,,,0.720703125,0.004832226,,,
0.84375,0.002581777,,,,,0.740869582,0.004664975,,,,,0.721739173,0.004728962,,,,,0.720486104,0.004889515,,,
0.8359375,0.002627444,,,,,0.737089217,0.004601732,,,,,0.726134598,0.004556063,,,,,0.723437488,0.004834396,,,
0.830965936,0.002660504,,,,,0.742532015,0.004539499,,,,,0.70839262,0.00486628,,,,,0.735795498,0.004742979,,,
0.834419787,0.002657054,,,,,0.734028697,0.004677008,,,,,0.705345511,0.004853717,,,,,0.731421113,0.004720172,,,
0.890625,0.002225077,,,,,0.671875,0.006638849,,,,,0.796875,0.003513178,,,,,0.5625,0.006198983,,,
0.90625,0.002153692,,,,,0.7109375,0.005601879,,,,,0.6953125,0.005704058,,,,,0.671875,0.004942608,,,
0.890625,0.002317197,,,,,0.71875,0.005174395,,,,,0.666666687,0.006928032,,,,,0.71875,0.004500146,,,
0.87890625,0.002356376,,,,,0.74609375,0.004783264,,,,,0.709803939,0.005867833,,,,,0.7109375,0.005167742,,,
0.865625024,0.002339945,,,,,0.759375036,0.004555381,,,,,0.692789972,0.005979704,,,,,0.703125,0.004978356,,,
0.875,0.002283448,,,,,0.7421875,0.004666999,,,,,0.678851187,0.006349362,,,,,0.713541687,0.004813565,,,
0.872767925,0.002316104,,,,,0.729910731,0.004876958,,,,,0.695749462,0.006143322,,,,,0.694196463,0.004929836,,,
0.86328125,0.002406873,,,,,0.716796875,0.005011347,,,,,0.712328792,0.005843034,,,,,0.697265625,0.004996535,,,
0.857638896,0.002391724,,,,,0.721739173,0.005008891,,,,,0.713043511,0.005710881,,,,,0.703125,0.004957735,,,
0.8515625,0.002419556,,,,,0.727699518,0.004890337,,,,,0.705790281,0.005835566,,,,,0.709375024,0.004869809,,,
0.848011374,0.002438216,,,,,0.732574701,0.00480239,,,,,0.709815085,0.005775744,,,,,0.717329562,0.004814008,,,
0.850065172,0.002425787,,,,,0.727509737,0.004887038,,,,,0.709256828,0.005657464,,,,,0.720990837,0.00476532,,,
0.90625,0.002075592,,,,,0.671875,0.006722013,,,,,0.875,0.002963792,,,,,0.640625,0.004984304,,,
0.90625,0.001987601,,,,,0.6953125,0.005914736,,,,,0.8203125,0.003475792,,,,,0.6796875,0.00463596,,,
0.890625,0.002156124,,,,,0.671875,0.005795695,,,,,0.786458373,0.003691167,,,,,0.713541687,0.004418198,,,
0.8828125,0.002192976,,,,,0.6953125,0.005331089,,,,,0.776470661,0.003625071,,,,,0.7265625,0.004980436,,,
0.875,0.00216364,,,,,0.706250012,0.00505679,,,,,0.771159828,0.003655482,,,,,0.699999988,0.005044725,,,
0.885416687,0.002087702,,,,,0.705729187,0.005010681,,,,,0.772845984,0.003661444,,,,,0.708333373,0.004848523,,,
0.886160731,0.002120447,,,,,0.705357194,0.005009997,,,,,0.78747201,0.003561866,,,,,0.705357194,0.004830053,,,
0.875,0.002214159,,,,,0.693359375,0.005123597,,,,,0.790606618,0.003551993,,,,,0.69921875,0.005009947,,,
0.866319478,0.002197703,,,,,0.680000007,0.005402908,,,,,0.787826121,0.003518133,,,,,0.701388896,0.004981125,,,
0.860937536,0.002221951,,,,,0.674491405,0.005454663,,,,,0.780907631,0.003547658,,,,,0.706250012,0.00488471,,,
0.855113685,0.002235872,,,,,0.685633004,0.005289507,,,,,0.77667141,0.003603017,,,,,0.711647749,0.004834036,,,
0.857887864,0.002205001,,,,,0.694915235,0.005140939,,,,,0.775749683,0.003606947,,,,,0.71056062,0.00481273,,,
0.921875,0.001882827,,,,,0.703125,0.00633998,,,,,0.921875,0.002415017,,,,,0.65625,0.005008779,,,
0.90625,0.001867266,,,,,0.7265625,0.005698561,,,,,0.84375,0.002948559,,,,,0.71875,0.004255658,,,
0.885416687,0.001959026,,,,,0.697916687,0.005893928,,,,,0.817708373,0.003132084,,,,,0.729166687,0.004187434,,,
0.87890625,0.001988801,,,,,0.671875,0.006056181,,,,,0.843137324,0.002953499,,,,,0.71875,0.004882144,,,
0.865625024,0.002009851,,,,,0.662500024,0.006309075,,,,,0.846394956,0.00292905,,,,,0.743750036,0.004521464,,,
0.875,0.001907237,,,,,0.677083373,0.006342291,,,,,0.840731084,0.002896045,,,,,0.744791687,0.004454697,,,
0.87500006,0.001935511,,,,,0.689732194,0.005965031,,,,,0.84563756,0.00284322,,,,,0.738839328,0.004449917,,,
0.865234375,0.002063579,,,,,0.6953125,0.005811259,,,,,0.837573409,0.002893104,,,,,0.736328125,0.00460132,,,
0.864583313,0.002018879,,,,,0.692173898,0.005741938,,,,,0.838260889,0.002916127,,,,,0.734375,0.004651685,,,
0.860937536,0.002021205,,,,,0.685446024,0.005713117,,,,,0.840375602,0.002890286,,,,,0.71875,0.004693668,,,
0.860795498,0.002038087,,,,,0.67567569,0.005733877,,,,,0.837837815,0.002909651,,,,,0.725852311,0.004656662,,,
0.864406765,0.002006813,,,,,0.677966118,0.005647697,,,,,0.831812263,0.002929397,,,,,0.730117321,0.004568319,,,
0.953125,0.00162743,,,,,0.640625,0.007017783,,,,,0.875,0.00238334,,,,,0.6875,0.004558539,,,
0.9140625,0.001726333,,,,,0.703125,0.005781531,,,,,0.8125,0.002711342,,,,,0.7265625,0.004184263,,,
0.901041687,0.001844613,,,,,0.739583373,0.005109941,,,,,0.807291687,0.002829536,,,,,0.729166687,0.004219801,,,
0.890625,0.001818279,,,,,0.75,0.004772696,,,,,0.831372619,0.002639339,,,,,0.6953125,0.00496914,,,
0.875,0.0018562,,,,,0.756250024,0.004571821,,,,,0.843260169,0.002657135,,,,,0.712500036,0.004652486,,,
0.8828125,0.001758359,,,,,0.739583373,0.004766742,,,,,0.838120103,0.002651865,,,,,0.739583373,0.004427068,,,
0.886160731,0.001763046,,,,,0.747767866,0.004645387,,,,,0.84563756,0.002628781,,,,,0.747767866,0.004295983,,,
0.875,0.001897471,,,,,0.740234375,0.004794216,,,,,0.843444228,0.002638882,,,,,0.74609375,0.004393513,,,
0.883680582,0.001834783,,,,,0.742608726,0.004789352,,,,,0.840000033,0.002622805,,,,,0.744791687,0.004430123,,,
0.8828125,0.001812024,,,,,0.737089217,0.004770613,,,,,0.841940522,0.00260127,,,,,0.739062488,0.004434997,,,
0.880681872,0.001826557,,,,,0.742532015,0.004671425,,,,,0.842105269,0.00262316,,,,,0.747159123,0.004363295,,,
0.881355941,0.001811225,,,,,0.752281606,0.004563791,,,,,0.838331163,0.002643265,,,,,0.750977814,0.00430737,,,
0.9375,0.001360824,,,,,0.71875,0.006558144,,,,,0.890625,0.002186135,,,,,0.71875,0.004983419,,,
0.9296875,0.001458213,,,,,0.765625,0.00539217,,,,,0.859375,0.002455509,,,,,0.765625,0.004087054,,,
0.895833373,0.001640379,,,,,0.734375,0.005274586,,,,,0.848958373,0.002493708,,,,,0.796875,0.003855923,,,
0.91015625,0.001571348,,,,,0.74609375,0.004996497,,,,,0.874509871,0.00230012,,,,,0.77734375,0.004453659,,,
0.90625,0.001569266,,,,,0.775000036,0.004586585,,,,,0.871473312,0.002393585,,,,,0.787500024,0.0042573,,,
0.9140625,0.001504785,,,,,0.770833373,0.004597799,,,,,0.86684072,0.002390377,,,,,0.8046875,0.004064248,,,
0.910714328,0.001529232,,,,,0.758928597,0.004483584,,,,,0.86577183,0.002330175,,,,,0.801339328,0.003991596,,,
0.896484375,0.001618545,,,,,0.751953125,0.004523116,,,,,0.863013685,0.002344077,,,,,0.798828125,0.004082919,,,
0.901041687,0.001575816,,,,,0.751304388,0.004539288,,,,,0.857391298,0.002335286,,,,,0.795138896,0.00412007,,,
0.896875024,0.001568371,,,,,0.752738655,0.004506365,,,,,0.852895141,0.002327818,,,,,0.792187512,0.0040682,,,
0.897727311,0.001579029,,,,,0.758179247,0.00438997,,,,,0.854907513,0.00234378,,,,,0.796875,0.004016348,,,
0.897001266,0.001576649,,,,,0.770534515,0.004250037,,,,,0.853976488,0.002356099,,,,,0.797913909,0.003977356,,,
0.921875,0.001464527,,,,,0.75,0.006119858,,,,,0.9375,0.001680605,,,,,0.75,0.003857035,,,
0.9453125,0.00140833,,,,,0.8125,0.004968142,,,,,0.8828125,0.002000735,,,,,0.75,0.003636456,,,
0.9375,0.001461946,,,,,0.796875,0.004632953,,,,,0.869791687,0.002113552,,,,,0.78125,0.003498381,,,
0.92578125,0.001424887,,,,,0.79296875,0.004500907,,,,,0.886274576,0.001979157,,,,,0.78515625,0.004094218,,,
0.918749988,0.001439903,,,,,0.809374988,0.004291202,,,,,0.887147307,0.002037101,,,,,0.790625036,0.003839987,,,
0.924479187,0.001361418,,,,,0.809895873,0.004317305,,,,,0.887728453,0.002043716,,,,,0.802083373,0.003719901,,,
0.919642925,0.001412191,,,,,0.823660731,0.004132302,,,,,0.890380323,0.001999355,,,,,0.794642866,0.003696049,,,
0.908203125,0.001494346,,,,,0.8203125,0.004145938,,,,,0.88845402,0.002023733,,,,,0.794921875,0.003813637,,,
0.909722209,0.001457547,,,,,0.812173903,0.004177113,,,,,0.885217428,0.002029391,,,,,0.789930582,0.003880136,,,
0.909375012,0.001470124,,,,,0.801251948,0.004176504,,,,,0.884194016,0.002029069,,,,,0.790625036,0.00382521,,,
0.90625,0.001510636,,,,,0.796586037,0.004100062,,,,,0.883357048,0.002057324,,,,,0.795454562,0.003782597,,,
0.908735335,0.001491258,,,,,0.805736601,0.003962103,,,,,0.881355941,0.002071341,,,,,0.797913909,0.003754014,,,
0.90625,0.001354262,,,,,0.71875,0.006122741,,,,,0.9375,0.00153117,,,,,0.84375,0.003580777,,,
0.8984375,0.001507956,,,,,0.78125,0.004946139,,,,,0.890625,0.001881157,,,,,0.84375,0.003319661,,,
0.90625,0.001472828,,,,,0.786458373,0.004564506,,,,,0.875,0.001955871,,,,,0.859375,0.003245836,,,
0.91015625,0.001422378,,,,,0.79296875,0.004354785,,,,,0.886274576,0.001831423,,,,,0.83203125,0.003876578,,,
0.903124988,0.00155444,,,,,0.8125,0.004084124,,,,,0.88401252,0.00187914,,,,,0.834375024,0.003619042,,,
0.911458373,0.001447661,,,,,0.815104187,0.004136134,,,,,0.887728453,0.00187013,,,,,0.841145873,0.003493245,,,
0.908482194,0.001465494,,,,,0.816964328,0.004055251,,,,,0.894854605,0.001830792,,,,,0.837053597,0.003451974,,,
0.900390625,0.00154659,,,,,0.814453125,0.004089193,,,,,0.89041096,0.001858161,,,,,0.8359375,0.003573322,,,
0.897569478,0.001548838,,,,,0.81913048,0.004056284,,,,,0.888695657,0.001865353,,,,,0.828125,0.003663324,,,
0.8984375,0.001528332,,,,,0.816901386,0.003973166,,,,,0.885758996,0.001868386,,,,,0.824999988,0.003617443,,,
0.892045498,0.001611408,,,,,0.817923188,0.003877193,,,,,0.884779513,0.001900778,,,,,0.829545498,0.003571891,,,
0.895697534,0.001588723,,,,,0.821381986,0.003767577,,,,,0.882659674,0.001911988,,,,,0.827900887,0.003558744,,,
0.96875,0.000993817,,,,,0.703125,0.006202532,,,,,0.953125,0.001390528,,,,,0.796875,0.003771244,,,
0.9296875,0.001517333,,,,,0.765625,0.005115452,,,,,0.890625,0.001754894,,,,,0.8125,0.003331105,,,
0.916666687,0.001624253,,,,,0.776041687,0.004456025,,,,,0.890625,0.001803952,,,,,0.828125,0.003228239,,,
0.90625,0.001535431,,,,,0.796875,0.004098082,,,,,0.90196085,0.001676445,,,,,0.8125,0.003836653,,,
0.890625,0.001598678,,,,,0.8125,0.003938885,,,,,0.899686515,0.001704152,,,,,0.834375024,0.003589414,,,
0.890625,0.001605597,,,,,0.8203125,0.003948965,,,,,0.9007833,0.001678189,,,,,0.846354187,0.003477902,,,
0.881696463,0.001585853,,,,,0.832589328,0.003794423,,,,,0.906040251,0.001641585,,,,,0.845982194,0.003424312,,,
0.876953125,0.001692095,,,,,0.83203125,0.003785398,,,,,0.898238719,0.001684173,,,,,0.84765625,0.003527708,,,
0.866319478,0.0017327,,,,,0.831304371,0.003826929,,,,,0.892173946,0.00170217,,,,,0.840277791,0.003598338,,,
0.871874988,0.001695038,,,,,0.834115803,0.003749123,,,,,0.888888896,0.001701642,,,,,0.839062512,0.003556932,,,
0.863636374,0.001782345,,,,,0.830725431,0.003698918,,,,,0.889046907,0.00174245,,,,,0.840909123,0.003512829,,,
0.861799181,0.001800506,,,,,0.838331163,0.003581255,,,,,0.88657105,0.001759158,,,,,0.837027371,0.003511886,,,
0.96875,0.000775396,,,,,0.75,0.005778444,,,,,0.9375,0.001282831,,,,,0.78125,0.003563114,,,
0.9140625,0.001288013,,,,,0.8046875,0.004715582,,,,,0.8828125,0.001678565,,,,,0.8125,0.003134722,,,
0.885416687,0.001742063,,,,,0.770833373,0.004427828,,,,,0.890625,0.00173072,,,,,0.833333373,0.003030872,,,
0.85546875,0.001953527,,,,,0.78515625,0.004133118,,,,,0.905882418,0.001582735,,,,,0.8125,0.0036626,,,
0.865625024,0.001811273,,,,,0.8125,0.003864952,,,,,0.902821302,0.001596852,,,,,0.818750024,0.003427777,,,
0.841145873,0.002328271,,,,,0.807291687,0.003895792,,,,,0.911227167,0.001561987,,,,,0.828125,0.003331054,,,
0.854910731,0.002213255,,,,,0.808035731,0.003737312,,,,,0.914988816,0.001529706,,,,,0.823660731,0.003302903,,,
0.837890625,0.002356437,,,,,0.810546875,0.003768127,,,,,0.908023477,0.001575906,,,,,0.8203125,0.003433114,,,
